file,function_or_class,active_or_frozen,purpose,inputs,outputs,fit_period,score_period,state_representation,timing_semantics,future_information_possible,market_features_used,stock_features_used,consumers,existing_tests,existing_auditor,proposed_audit,risk,run_id,git_sha,contract_hash,data_snapshot_hash,state_model_version,state_model_hash,dictionary_version,dictionary_hash,decision_id,symbol,session,decision_timestamp,primitive_loop_id,orientation_id,prefix_progress,source_artifact,source_hash,research_only,execution_enabled,order_placement,broker_connected,economic_outcomes_used,payoff_selection_used,production_runtime_modified,strategy_promotion,implementation_source_hash
packages/stocker_research/src/stocker_research/loop_ledger_v2.py,build_loop_event_ledgers,active_v2,Build decision prefix completion and mutually exclusive outcome ledgers,completed-bar decision frame and dictionary,LoopEventLedgerBundle,none,2024 and 2025,caller-selected hard state,completed-bar decisions; session/gap resets,yes for labelled first-event outcome only,true,true,semantic dictionary and future interaction population,test_loop_ledger_v2.py,loop-event V2 auditor,regenerate under MAP and hysteretic representations,high,f019583fa03a560cdfa8ca29,66cd706fa727ac5873b299d5c22388221203f451,dd44ce458f41a16f023a49b9be7ab3f762ed31b07d42fc6e1ba673f233546c55,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,causal_semimarkov_posterior_export_v2_tail78,954b2d9c19699321ce2d141234ecd6cf29ee70e10751a0c8469a47032f15631a,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,source_tree_census,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,True,False,disabled,False,False,False,False,False,8a8d23d7423f9a13a241ab3cce114ef509c71f70b39786b02760bd96e3f965f1
packages/stocker_research/src/stocker_research/first_event_target_v2.py,build_first_event_target,active_v2,Map semantic outcomes to selected primitive classes and required unavailable classes,loop outcomes selected dictionary family mapping,mutually exclusive target frame,2024 dictionary selection,2024 and unchanged 2025,hard event labels,target is future label; no target-derived feature,yes for target label only,false,false,semantic dictionary runner,semantic dictionary research tests,semantic dictionary V2 auditor,verify all required classes survive representation rebuild,high,f019583fa03a560cdfa8ca29,66cd706fa727ac5873b299d5c22388221203f451,dd44ce458f41a16f023a49b9be7ab3f762ed31b07d42fc6e1ba673f233546c55,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,causal_semimarkov_posterior_export_v2_tail78,954b2d9c19699321ce2d141234ecd6cf29ee70e10751a0c8469a47032f15631a,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,source_tree_census,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,True,False,disabled,False,False,False,False,False,8a8d23d7423f9a13a241ab3cce114ef509c71f70b39786b02760bd96e3f965f1
packages/stocker_research/src/stocker_research/prefix_features_v2.py,build_compressed_prefix_features,active_v2,Compress causal active-prefix progress and duration expectations,prefix ledger decisions selected dictionary duration model,prefix feature frame and manifest,2024 dictionary,2024 and unchanged 2025,hard prefix with optional duration metadata,decision-time fields only,no,false,false,future structural attribution population,semantic dictionary research tests,semantic dictionary V2 auditor,orientation and prefix-position causal reconstruction,high: primary Part B covariate if gate opens,f019583fa03a560cdfa8ca29,66cd706fa727ac5873b299d5c22388221203f451,dd44ce458f41a16f023a49b9be7ab3f762ed31b07d42fc6e1ba673f233546c55,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,causal_semimarkov_posterior_export_v2_tail78,954b2d9c19699321ce2d141234ecd6cf29ee70e10751a0c8469a47032f15631a,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,source_tree_census,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,True,False,disabled,False,False,False,False,False,8a8d23d7423f9a13a241ab3cce114ef509c71f70b39786b02760bd96e3f965f1
packages/stocker_research/src/stocker_research/semantic_loop_dictionary_v2.py,build_candidate_universe,active_v2,Enumerate supported semantic primitive loop candidates,first-event outcomes and support gates,candidate support and rejection tables,2024 only,unchanged 2025 replication,legacy hard MAP events,post-event structural aggregation only,yes for event labels but not decision features,false,false,select_primary_dictionary,semantic dictionary package/research tests,semantic dictionary V2 auditor,reuse only as provisional dictionary sensitivity; never refreeze before Part A,medium,f019583fa03a560cdfa8ca29,66cd706fa727ac5873b299d5c22388221203f451,dd44ce458f41a16f023a49b9be7ab3f762ed31b07d42fc6e1ba673f233546c55,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,causal_semimarkov_posterior_export_v2_tail78,954b2d9c19699321ce2d141234ecd6cf29ee70e10751a0c8469a47032f15631a,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,source_tree_census,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,True,False,disabled,False,False,False,False,False,8a8d23d7423f9a13a241ab3cce114ef509c71f70b39786b02760bd96e3f965f1
packages/stocker_research/src/stocker_research/semantic_loop_dictionary_v2.py,select_primary_dictionary,active_v2,Select structural dictionary using frozen support/null/information ordering,qualified development candidates,frozen selected dictionary,2024 only,unchanged 2025 replication,legacy hard MAP events,development-only selection,yes for structural event labels only,false,false,first-event target and prefix features,semantic dictionary package/research tests,semantic dictionary V2 auditor,measure overlap without changing membership,high: dictionary is explicitly provisional pending regime audit,f019583fa03a560cdfa8ca29,66cd706fa727ac5873b299d5c22388221203f451,dd44ce458f41a16f023a49b9be7ab3f762ed31b07d42fc6e1ba673f233546c55,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,causal_semimarkov_posterior_export_v2_tail78,954b2d9c19699321ce2d141234ecd6cf29ee70e10751a0c8469a47032f15631a,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,source_tree_census,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,True,False,disabled,False,False,False,False,False,8a8d23d7423f9a13a241ab3cce114ef509c71f70b39786b02760bd96e3f965f1
packages/stocker_research/src/stocker_research/loop_structural_nulls_v2.py,simulate_first_event_null_counts_fast,active_v2,Fit structural semi-Markov null recurrence surface,session state/run sequences candidate paths fixed RNG,null count draws,2024 only,2024 and unchanged 2025,caller-selected hard state,session-preserving simulated structural sequences,no market outcomes or future price; simulated future state paths are null outputs,false,false,candidate qualification and representation comparison,semantic dictionary package/research tests,semantic dictionary V2 auditor,rerun selected loops for each representation and K=8 seed,medium,f019583fa03a560cdfa8ca29,66cd706fa727ac5873b299d5c22388221203f451,dd44ce458f41a16f023a49b9be7ab3f762ed31b07d42fc6e1ba673f233546c55,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,causal_semimarkov_posterior_export_v2_tail78,954b2d9c19699321ce2d141234ecd6cf29ee70e10751a0c8469a47032f15631a,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,source_tree_census,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,True,False,disabled,False,False,False,False,False,8a8d23d7423f9a13a241ab3cce114ef509c71f70b39786b02760bd96e3f965f1
research/slrno-v2/20260714-regime-loop-handoff/work/run_loop_event_semantics_v2.py,_prepare_panel,frozen_completed_v2_runner,Reconstruct 2024 completed-bar structural panel with provenance,provider OHLCV frozen feature core and B0,audited panel,none,2024,upstream all representations,provider bar start plus explicit five-minute availability,no,true,true,_state_inference and ledgers,test_loop_event_semantics_v2.py,audit_loop_event_semantics_v2.py,reproduce row counts hashes and deterministic feature sample,high,f019583fa03a560cdfa8ca29,66cd706fa727ac5873b299d5c22388221203f451,dd44ce458f41a16f023a49b9be7ab3f762ed31b07d42fc6e1ba673f233546c55,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,causal_semimarkov_posterior_export_v2_tail78,954b2d9c19699321ce2d141234ecd6cf29ee70e10751a0c8469a47032f15631a,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,source_tree_census,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,True,False,disabled,False,False,False,False,False,8a8d23d7423f9a13a241ab3cce114ef509c71f70b39786b02760bd96e3f965f1
research/slrno-v2/20260714-regime-loop-handoff/work/run_loop_event_semantics_v2.py,_contiguous_causal_groups,frozen_completed_v2_runner,Split inference at session boundary or missing in-session bar,symbol session ordinal timestamps,nonoverlapping causal groups,none,2024,soft and hard posterior,no overnight or missing-bar mass carry,no,false,false,_state_inference,test_loop_event_semantics_v2.py,audit_loop_event_semantics_v2.py,session/gap reset audit,low,f019583fa03a560cdfa8ca29,66cd706fa727ac5873b299d5c22388221203f451,dd44ce458f41a16f023a49b9be7ab3f762ed31b07d42fc6e1ba673f233546c55,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,causal_semimarkov_posterior_export_v2_tail78,954b2d9c19699321ce2d141234ecd6cf29ee70e10751a0c8469a47032f15631a,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,source_tree_census,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,True,False,disabled,False,False,False,False,False,8a8d23d7423f9a13a241ab3cce114ef509c71f70b39786b02760bd96e3f965f1
research/slrno-v2/20260714-regime-loop-handoff/work/run_loop_event_semantics_v2.py,_state_inference,frozen_completed_v2_runner,Load frozen model reproduce legacy hard states and export 78-age posterior,panel preprocessing state NPZ,legacy labels posterior export expanded model emissions,2024 frozen fit,2024,legacy MAP posterior MAP hysteretic downstream,forward causal groups,no,true,true,state decisions and run/event ledgers,test_loop_event_semantics_v2.py,audit_loop_event_semantics_v2.py,exact match plus independent posterior implementation,critical: Part A fail-closed anchor,f019583fa03a560cdfa8ca29,66cd706fa727ac5873b299d5c22388221203f451,dd44ce458f41a16f023a49b9be7ab3f762ed31b07d42fc6e1ba673f233546c55,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,causal_semimarkov_posterior_export_v2_tail78,954b2d9c19699321ce2d141234ecd6cf29ee70e10751a0c8469a47032f15631a,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,source_tree_census,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,True,False,disabled,False,False,False,False,False,8a8d23d7423f9a13a241ab3cce114ef509c71f70b39786b02760bd96e3f965f1
research/slrno-v2/20260714-regime-loop-handoff/work/run_loop_event_semantics_v2.py,_write_state_posterior_ledger,frozen_completed_v2_runner,Serialize detailed posterior state-age and provenance surface,completed decisions and CausalStateExport,Parquet posterior ledger,none,2024,all active causal representations,one row per completed bar,no,true,true,auditor and later research,test_loop_event_semantics_v2.py,audit_loop_event_semantics_v2.py,verify deterministic sample and normalization,medium: detailed ledger is generated outside committed frozen summary,f019583fa03a560cdfa8ca29,66cd706fa727ac5873b299d5c22388221203f451,dd44ce458f41a16f023a49b9be7ab3f762ed31b07d42fc6e1ba673f233546c55,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,causal_semimarkov_posterior_export_v2_tail78,954b2d9c19699321ce2d141234ecd6cf29ee70e10751a0c8469a47032f15631a,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,source_tree_census,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,True,False,disabled,False,False,False,False,False,8a8d23d7423f9a13a241ab3cce114ef509c71f70b39786b02760bd96e3f965f1
research/slrno-v2/20260714-regime-loop-handoff/work/run_semantic_loop_dictionary_coverage_v2.py,_development_decisions,frozen_completed_v2_runner,Load corrected 2024 first-event population,audited V2 decision/outcome ledgers,development target population,2024,none,legacy hard MAP,completed-bar decisions with corrected first-event semantics,yes for target label only,true,true,dictionary candidate and prefix phases,test_semantic_loop_dictionary_coverage_v2.py,audit_semantic_loop_dictionary_coverage_v2.py,bind exact decision hashes and rebuild sensitivity populations,high,f019583fa03a560cdfa8ca29,66cd706fa727ac5873b299d5c22388221203f451,dd44ce458f41a16f023a49b9be7ab3f762ed31b07d42fc6e1ba673f233546c55,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,causal_semimarkov_posterior_export_v2_tail78,954b2d9c19699321ce2d141234ecd6cf29ee70e10751a0c8469a47032f15631a,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,source_tree_census,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,True,False,disabled,False,False,False,False,False,8a8d23d7423f9a13a241ab3cce114ef509c71f70b39786b02760bd96e3f965f1
research/slrno-v2/20260714-regime-loop-handoff/work/run_semantic_loop_dictionary_coverage_v2.py,_validation_surface,frozen_completed_v2_runner,Apply unchanged dictionary and target semantics to 2025,provider OHLCV frozen model frozen dictionary,retrospective validation ledgers,none,2025 unchanged,legacy hard MAP,completed-bar target labeling only,yes for target label only,true,true,coverage and replication reports,test_semantic_loop_dictionary_coverage_v2.py,audit_semantic_loop_dictionary_coverage_v2.py,do not open until all development thresholds are frozen,high,f019583fa03a560cdfa8ca29,66cd706fa727ac5873b299d5c22388221203f451,dd44ce458f41a16f023a49b9be7ab3f762ed31b07d42fc6e1ba673f233546c55,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,causal_semimarkov_posterior_export_v2_tail78,954b2d9c19699321ce2d141234ecd6cf29ee70e10751a0c8469a47032f15631a,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,source_tree_census,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,True,False,disabled,False,False,False,False,False,8a8d23d7423f9a13a241ab3cce114ef509c71f70b39786b02760bd96e3f965f1
research/slrno-v2/20260714-regime-loop-handoff/work/run_regime_utility_ablation_v1.py,main runner functions,frozen_historical,Assess structural utility of regime features,historical run/event artifacts,ablation summaries,historical,historical,legacy hard MAP,historical run-entry semantics,possible through historical context assignment and overlapping targets,true,true,historical report only,historical research tests,audit_regime_utility_ablation_v1.py,interpret only as lineage; do not reuse scores for model selection,high: historical semantic limitations,f019583fa03a560cdfa8ca29,66cd706fa727ac5873b299d5c22388221203f451,dd44ce458f41a16f023a49b9be7ab3f762ed31b07d42fc6e1ba673f233546c55,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,causal_semimarkov_posterior_export_v2_tail78,954b2d9c19699321ce2d141234ecd6cf29ee70e10751a0c8469a47032f15631a,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,source_tree_census,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,True,False,disabled,False,False,False,False,False,8a8d23d7423f9a13a241ab3cce114ef509c71f70b39786b02760bd96e3f965f1
research/slrno-v2/20260714-regime-loop-handoff/work/run_causal_state_pattern_discovery_v1.py,main runner functions,frozen_historical,Discover recurring state patterns,historical hard-state runs,pattern registries,historical,historical,legacy hard MAP,run-level anchors,possible via historical run context and compatible-cycle labels,true,true,historical reports,historical research tests,audit_causal_state_pattern_discovery_v1.py,rebuild selected primitives under corrected first-event semantics,high: overlapping labels are not first events,f019583fa03a560cdfa8ca29,66cd706fa727ac5873b299d5c22388221203f451,dd44ce458f41a16f023a49b9be7ab3f762ed31b07d42fc6e1ba673f233546c55,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,causal_semimarkov_posterior_export_v2_tail78,954b2d9c19699321ce2d141234ecd6cf29ee70e10751a0c8469a47032f15631a,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,source_tree_census,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,True,False,disabled,False,False,False,False,False,8a8d23d7423f9a13a241ab3cce114ef509c71f70b39786b02760bd96e3f965f1
research/slrno-v2/20260714-regime-loop-handoff/work/factor_conditioned_loop_occurrence_core.py,core functions,frozen_historical,Condition legacy loop occurrence on market/stock factors,historical run and loop panels,factor-conditioned occurrence tables,historical,historical,legacy hard MAP,historical run-entry anchors,possible via overlapping targets and historical context provenance,true,true,historical factor occurrence runner,historical research tests,audit_factor_conditioned_loop_occurrence_v1.py,lineage only; exclude economic outcomes from new phase,high,f019583fa03a560cdfa8ca29,66cd706fa727ac5873b299d5c22388221203f451,dd44ce458f41a16f023a49b9be7ab3f762ed31b07d42fc6e1ba673f233546c55,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,causal_semimarkov_posterior_export_v2_tail78,954b2d9c19699321ce2d141234ecd6cf29ee70e10751a0c8469a47032f15631a,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,source_tree_census,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,True,False,disabled,False,False,False,False,False,8a8d23d7423f9a13a241ab3cce114ef509c71f70b39786b02760bd96e3f965f1
research/slrno-v2/20260714-regime-loop-handoff/work/run_causal_loop_state_path_v1.py,main runner functions,frozen_historical,Build causal loop state paths and histories,hard-state run sequences,state-path ledgers,historical,historical,legacy hard MAP,state-event/run anchors,limited; path features causal but historical loop semantics differ,true,true,historical path report,historical research tests,audit_causal_loop_state_path_v1.py,compare path tokens to new session-reset histories,medium,f019583fa03a560cdfa8ca29,66cd706fa727ac5873b299d5c22388221203f451,dd44ce458f41a16f023a49b9be7ab3f762ed31b07d42fc6e1ba673f233546c55,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,causal_semimarkov_posterior_export_v2_tail78,954b2d9c19699321ce2d141234ecd6cf29ee70e10751a0c8469a47032f15631a,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,source_tree_census,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,True,False,disabled,False,False,False,False,False,8a8d23d7423f9a13a241ab3cce114ef509c71f70b39786b02760bd96e3f965f1
research/slrno-v2/20260714-regime-loop-handoff/work/run_loop_burst_mechanism_v1.py,main runner functions,frozen_historical,Describe loop bursts and repeat depth,historical compatible-cycle labels,burst ledgers,historical,historical,legacy hard MAP,run-level completions,yes for legacy overlapping compatible-cycle construction,true,true,historical burst report,historical research tests,audit_loop_burst_mechanism_v1.py,retain repeat depth only as auxiliary causal history,high,f019583fa03a560cdfa8ca29,66cd706fa727ac5873b299d5c22388221203f451,dd44ce458f41a16f023a49b9be7ab3f762ed31b07d42fc6e1ba673f233546c55,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,causal_semimarkov_posterior_export_v2_tail78,954b2d9c19699321ce2d141234ecd6cf29ee70e10751a0c8469a47032f15631a,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,source_tree_census,9d99d457663c5dadb6ade6ddea33f0cf7bb02bd88163bb097a06a4971cc9ce24,True,False,disabled,False,False,False,False,False,8a8d23d7423f9a13a241ab3cce114ef509c71f70b39786b02760bd96e3f965f1
