file,function_or_class,line,purpose,active_versus_frozen_status,input_population,forecast_anchor,loop_definition,orientation_handling,target_semantics,timing_semantics,feature_availability_convention,known_consumers,affected_b0_provenance,affected_overlapping_target,affected_primitive_repeat_mix,affected_rank_id,affected_length_mismatch,affected_duration_tail,affected_hard_state_only,affected_run_entry_only,affected_static_future_context,affected_weak_null,affected_raw_frequency,run_id_v2,git_sha,contract_hash,data_snapshot_hash,source_artifact_hash,dictionary_version,dictionary_hash,state_model_version,symbol,session,timestamp,semantic_loop_id,legacy_cycle_id,research_only,execution_enabled,order_placement,broker_connected,strategy_promotion
research/slrno-v2/20260714-regime-loop-handoff/work/run_hierarchical_loop_quality_algorithm_v1.py,_qhier_as_v1_candidate,1684,run hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,"['research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm.py']",False,True,True,True,False,False,False,False,False,True,False,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/run_hierarchical_loop_quality_algorithm_v1.py,_component_daily_series,1698,run hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,"['research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm.py']",False,True,True,True,False,False,False,False,False,True,False,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/run_hierarchical_loop_quality_algorithm_v1.py,centered_component_p_value,1739,run hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,"['research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm.py']",False,True,True,True,False,False,False,False,False,True,False,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/run_hierarchical_loop_quality_algorithm_v1.py,holm_rejections,1757,run hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,"['research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm.py']",False,True,True,True,False,False,False,False,False,True,False,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/run_hierarchical_loop_quality_algorithm_v1.py,named_cycle_diagnostics,1776,run hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,"['research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm.py']",False,True,True,True,False,False,False,False,False,True,False,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/run_hierarchical_loop_quality_algorithm_v1.py,validate_probability_bundle,1921,run hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,"['research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm.py']",False,True,True,True,False,False,False,False,False,True,False,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/run_hierarchical_loop_quality_algorithm_v1.py,feature_manifest,1949,run hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,"['research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm.py']",False,True,True,True,False,False,False,False,False,True,False,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/run_hierarchical_loop_quality_algorithm_v1.py,fit_artifact_names,1994,run hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,"['research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm.py']",False,True,True,True,False,False,False,False,False,True,False,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/run_hierarchical_loop_quality_algorithm_v1.py,file_hashes,2019,run hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,"['research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm.py']",False,True,True,True,False,False,False,False,False,True,False,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/run_hierarchical_loop_quality_algorithm_v1.py,run_fit_only,2023,run hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,"['research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm.py']",False,True,True,True,False,False,False,False,False,True,False,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/run_hierarchical_loop_quality_algorithm_v1.py,validate_only,2165,run hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,"['research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm.py']",False,True,True,True,False,False,False,False,False,True,False,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/run_hierarchical_loop_quality_algorithm_v1.py,load_parameters,2205,run hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,"['research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm.py']",False,True,True,True,False,False,False,False,False,True,False,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/run_hierarchical_loop_quality_algorithm_v1.py,validate_fit_and_pre_score_lock,2210,run hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,"['research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm.py']",False,True,True,True,False,False,False,False,False,True,False,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/run_hierarchical_loop_quality_algorithm_v1.py,scoring_sources_after_lock,2241,run hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,"['research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm.py']",False,True,True,True,False,False,False,False,False,True,False,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/run_hierarchical_loop_quality_algorithm_v1.py,validate_scoring_source_hashes,2248,run hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,"['research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm.py']",False,True,True,True,False,False,False,False,False,True,False,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/run_hierarchical_loop_quality_algorithm_v1.py,scoring_phase_output_names,2260,run hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,"['research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm.py']",False,True,True,True,False,False,False,False,False,True,False,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/run_hierarchical_loop_quality_algorithm_v1.py,run_scoring,2284,run hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,"['research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm.py']",False,True,True,True,False,False,False,False,False,True,False,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/run_hierarchical_loop_quality_algorithm_v1.py,self_tests,2458,run hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,"['research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm.py']",False,True,True,True,False,False,False,False,False,True,False,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/run_hierarchical_loop_quality_algorithm_v1.py,parse_args,2480,run hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,"['research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm.py']",False,True,True,True,False,False,False,False,False,True,False,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/run_hierarchical_loop_quality_algorithm_v1.py,main,2488,run hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,"['research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm.py']",False,True,True,True,False,False,False,False,False,True,False,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/run_joint_history_semimarkov_loop_forecast.py,safe,108,run joint history semimarkov loop forecast,frozen_historical,bar-level structural panel,state-run entry,legacy discovered closed state cycle,rotation/route handling embedded or absent,structural loop/cycle lineage; no target in this component,historical timestamp convention,historical/implicit,"['research/slrno-v2/20260714-regime-loop-handoff/work/audit_joint_history_semimarkov_loop_forecast.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/run_loop_event_semantics_v2.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_joint_history_semimarkov_loop_forecast.py']",False,False,True,True,False,True,False,True,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/run_joint_history_semimarkov_loop_forecast.py,write_json,124,run joint history semimarkov loop forecast,frozen_historical,bar-level structural panel,state-run entry,legacy discovered closed state cycle,rotation/route handling embedded or absent,structural loop/cycle lineage; no target in this component,historical timestamp convention,historical/implicit,"['research/slrno-v2/20260714-regime-loop-handoff/work/audit_joint_history_semimarkov_loop_forecast.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/run_loop_event_semantics_v2.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_joint_history_semimarkov_loop_forecast.py']",False,False,True,True,False,True,False,True,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/run_joint_history_semimarkov_loop_forecast.py,sha256,128,run joint history semimarkov loop forecast,frozen_historical,bar-level structural panel,state-run entry,legacy discovered closed state cycle,rotation/route handling embedded or absent,structural loop/cycle lineage; no target in this component,historical timestamp convention,historical/implicit,"['research/slrno-v2/20260714-regime-loop-handoff/work/audit_joint_history_semimarkov_loop_forecast.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/run_loop_event_semantics_v2.py', 'research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_joint_history_semimarkov_loop_forecast.py']",False,False,True,True,False,True,False,True,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
